,y_true,lrpreds,ridgepreds,lassopreds,enetpreds,rfpreds,playerID,nameFirst,nameLast
1997,0.2619718309859155,0.2669968273586476,0.25586968678290917,0.2893617851461986,0.3070951012093802,0.2633411291393656,anderjo01,John,Anderson
2063,0.23076923076923078,0.25345526957994446,0.23455681083570332,0.2764901054232777,0.268924202758512,0.24568163623952066,andermi01,Mike,Anderson
2141,0.20125786163522014,0.22090350484313895,0.23535464857984767,0.23771635384469272,0.23596611558433045,0.223578372655616,andremi01,Mike,Andrews
2156,0.2597402597402597,0.23509465994607012,0.28996951769132784,0.2528649223017597,0.2685811526058711,0.2433885798493374,andrero01,Rob,Andrews
2231,0.1935483870967742,0.2259825527709753,0.2118324589669939,0.249466195794243,0.2271467161605807,0.19978012524388916,ankieri01,Rick,Ankiel
2232,0.18181818181818182,0.20629038230311914,0.2185678920241628,0.22758602642685344,0.2231819467759077,0.19806190498830215,ankieri01,Rick,Ankiel
2272,0.24324324324324326,0.2729588657000964,0.28376071573851336,0.30224108800978966,0.2867554819616415,0.26501867385991945,anthoer01,Eric,Anthony
2298,0.2722772277227723,0.26875723271500995,0.291419468287057,0.29483919195555885,0.3105337961576069,0.2688091934989203,aokino01,Nori,Aoki
2299,0.28431372549019607,0.2819255155596051,0.31027175446993044,0.31356693628086696,0.3154672374697284,0.28011606569591524,aokino01,Nori,Aoki
2318,0.27054108216432865,0.26491257894484654,0.26465490616242526,0.2874169199484997,0.3070795088098592,0.2594485794651716,aparilu01,Luis,Aparicio
2386,0.234375,0.23388041666734372,0.26899210715335964,0.2625939666830301,0.2627064794887569,0.23959041899962036,applilu01,Luke,Appling
2441,0.15517241379310345,0.1660434562424208,0.1774803351432262,0.1755208909421087,0.17827953332179047,0.1781605474227134,archeji01,Jimmy,Archer
2486,0.30985915492957744,0.3072618306943785,0.3397861639074683,0.3372307126377866,0.3154847021206013,0.3105541186546631,arencjp01,J. P.,Arencibia
2520,0.20689655172413793,0.17365919315644618,0.20200318178187243,0.1885280777495536,0.19149650759377276,0.20369125299804927,ariasjo01,Joaquin,Arias
2546,0.25742574257425743,0.24875826351980948,0.31634335758298493,0.2653387241265783,0.2678195983017978,0.24668372378146322,armasto01,Tony,Armas
2602,0.21739130434782608,0.20819133653661087,0.2345830934965498,0.22087128028743214,0.22515144254375646,0.20695885578802847,arnolch01,Chris,Arnold
2738,0.3059125964010283,0.27416680185247666,0.2578776466981768,0.29427347989392827,0.2881181493075779,0.28654438694447054,ashburi01,Richie,Ashburn
2755,0.16393442622950818,0.18338608259582015,0.18910693947046542,0.19769142742796378,0.1923919929053442,0.17459183216031313,ashbyal01,Alan,Ashby
2808,0.22514619883040934,0.22685972690271683,0.2199059110355127,0.2373450991946147,0.24126604153109188,0.21633394290974065,asprobo01,Bob,Aspromonte
2819,0.14705882352941177,0.1815585653757818,0.20045029005591458,0.1949855497156625,0.19421678791866476,0.18694762328866701,asproke01,Ken,Aspromonte
2914,0.21428571428571427,0.21181909746449715,0.2289208176130397,0.23053198335524544,0.22925176311028092,0.21110518079638507,atkinga01,Garrett,Atkins
2958,0.15476190476190477,0.15930978801983195,0.17136893975605422,0.17124922439552204,0.17451073415183396,0.15786035112441754,auerbri01,Rick,Auerbach
2986,0.16091954022988506,0.15401984801254265,0.16025404583340258,0.1591772332896081,0.16407405263247554,0.1556435484515326,aukerel01,Elden,Auker
3011,0.21311475409836064,0.19950548723213962,0.23382484169590612,0.21439738252393542,0.21746796482435,0.18803593441581157,aurilri01,Rich,Aurilia
3032,0.2222222222222222,0.21735054759177702,0.228697924069223,0.23968611264207432,0.23364478381428774,0.22628332425007813,ausmubr01,Brad,Ausmus
3106,0.2676056338028169,0.2776627295390368,0.31272343940398406,0.30071064349356424,0.2939285013800716,0.2560122452369929,averiea02,Earl,Averill
3140,0.1702127659574468,0.16421446183993346,0.17137654389535906,0.17472797314340938,0.1654060698809948,0.15752738662963328,avilabo01,Bobby,Avila
3141,0.24444444444444444,0.2821249463806519,0.3102418632951334,0.3040256665691624,0.29744762488347626,0.2666548428460172,avilabo01,Bobby,Avila
3142,0.23837209302325582,0.24246876537191886,0.24652886514072977,0.26374245473276575,0.2565278591303137,0.2478760286680707,avilabo01,Bobby,Avila
3162,0.23255813953488372,0.22543275257566317,0.2544635576548381,0.24638279693021992,0.2496689813203961,0.2360446901862919,avilemi01,Mike,Aviles
3195,0.25,0.25364951518358836,0.2818442559250231,0.2773232400106821,0.2848995109763956,0.25138757202917444,ayalabe01,Benny,Ayala
3229,0.23423423423423423,0.2308508730846645,0.24562658696046,0.25335196977507135,0.2505926700813892,0.23358546866571747,aybarer01,Erick,Aybar
3245,0.22962962962962963,0.2371363983372297,0.2490108201636393,0.2523336267362232,0.25546053848622285,0.23621402291532706,aybarwi01,Willy,Aybar
3379,0.25316455696202533,0.24503957175255026,0.2720239998964525,0.273093352580022,0.2742038316145534,0.26050815389891874,baergca01,Carlos,Baerga
3416,0.05,0.10732307040335759,0.06596491660822479,0.10338407805830796,0.08769203667483988,0.049926174269742364,bagbyji01,Jim,Bagby
3426,0.21875,0.20314246321259655,0.24995167787858136,0.21933598563048196,0.2363846997080284,0.2394932668129169,bagbyji02,Jim,Bagby
3443,0.25,0.269426280160334,0.2904942189076526,0.2936717834311325,0.28798284678051206,0.24883720979894242,bagweje01,Jeff,Bagwell
3506,0.19148936170212766,0.24196545098886643,0.21443380347808935,0.26316722745617926,0.24674945797974704,0.23066077607644672,bailebo01,Bob,Bailey
3597,0.2457627118644068,0.22118088428514288,0.27790634343942133,0.23806646261925776,0.2577032367479164,0.23432774458337458,bailobo01,Bob,Bailor
3624,0.13095238095238096,0.13709448047825082,0.13405744292865965,0.14406027795416096,0.13374837172616408,0.12433649093074285,baineha01,Harold,Baines
3680,0.13333333333333333,0.13759687890859015,0.161032657536272,0.14552822604156967,0.14434192505639587,0.14527350242385825,bakerbi01,Bill,Baker
3716,0.2396694214876033,0.23277384154947683,0.23849808949297327,0.24981375109134804,0.24134567992774028,0.22434618456821417,bakerdu01,Dusty,Baker
3745,0.2777777777777778,0.28503189676929264,0.30143918780225265,0.3080367944210059,0.3154195897725157,0.28278862339256494,bakerfr01,Home Run,Baker
3786,0.20833333333333334,0.2300755598400704,0.24557559580619637,0.2533937190756844,0.241040708045992,0.22771661049958994,bakerje03,Jeff,Baker
3793,0.19230769230769232,0.19555049082366754,0.2106816439201123,0.21063034676951503,0.20849759080131358,0.202166815833309,bakerjo01,John,Baker
3842,0.22413793103448276,0.2313745587346687,0.2455759186090806,0.2534682307644006,0.24250420611597484,0.22280968618689823,bakopa01,Paul,Bako
3993,0.1724137931034483,0.20870232484918833,0.22567816603014432,0.22020553775446108,0.22051481969924394,0.18035585194358447,ballne01,Neal,Ball
4048,0.2,0.2230971985336612,0.25032436368488836,0.24482951774663464,0.24536137548304676,0.22195439681261647,bandosa01,Sal,Bando
4080,0.2348993288590604,0.247001235579853,0.3007492390128444,0.28755480851883886,0.2736307295583347,0.2662816333179965,banksbr01,Brian,Banks
4099,0.1927710843373494,0.20163410277812138,0.21307067774856014,0.21852191092746717,0.21312612295796712,0.19474312238131986,bankser01,Ernie,Banks
4137,0.26229508196721313,0.2543139760110358,0.2803602600715668,0.2800679768420148,0.28075723475492126,0.2493012262669082,bannial01,Alan,Bannister
4187,0.205607476635514,0.20544392144145054,0.20477746075837686,0.21713323699639375,0.19915863504586998,0.20781395339092673,barajro01,Rod,Barajas
4199,0.23056300268096513,0.22031181555393725,0.24034952529087894,0.23179396780934128,0.24225436851260604,0.21667467840222016,barbawa01,Walter,Barbare
4260,0.17592592592592593,0.15987580440346397,0.17882165375461567,0.16488232660032176,0.16871290674657466,0.16022022875987718,barclge01,George,Barclay
4281,0.20987654320987653,0.20932910038144356,0.23222655665925143,0.22849592651846987,0.22815901087747736,0.21184313413161282,bardjo01,Josh,Bard
4300,0.1368421052631579,0.15995528084092417,0.15977748289596386,0.16867663934873506,0.16246755914471417,0.1516806983383682,barfije01,Jesse,Barfield
4389,0.2318840579710145,0.22871937835083267,0.25408493713141717,0.25357973814304086,0.2535871473498375,0.22969784816203287,barmecl01,Clint,Barmes
4425,0.23214285714285715,0.22811427132325587,0.2527068997118321,0.24690883773257968,0.25124771384826367,0.22346301666416238,barneda01,Darwin,Barney
4502,0.2857142857142857,0.25027085314789327,0.2765936927670327,0.2771671879026756,0.27341457189811924,0.2702291065836462,barnesk01,Skeeter,Barnes
4524,0.29591836734693877,0.2812522578328217,0.3265225255886043,0.30362860560034827,0.3171305794597312,0.28480251463361017,barnhcl01,Clyde,Barnhart
4628,0.23255813953488372,0.2778838769439157,0.31512342411278,0.30561509861774416,0.3061400859663094,0.2617721091891452,barrejo01,Johnny,Barrett
4629,0.16901408450704225,0.1880920594698522,0.2199021115964953,0.19488746850760436,0.19349257091701144,0.1784941390252952,barrejo01,Johnny,Barrett
4725,0.24074074074074073,0.23630970446453592,0.26524572928642787,0.25749564604822117,0.26534906067096303,0.23867200752960382,barryja01,Jack,Barry
4745,0.14925373134328357,0.18616237135945138,0.19069559456955965,0.19491277919463795,0.19142373882922858,0.1693962586884176,barrysh01,Shad,Barry
4746,0.22761194029850745,0.22260502995758982,0.23329895363091005,0.23791922607425306,0.23600130888248771,0.22065301079366514,barrysh01,Shad,Barry
4803,0.2345679012345679,0.23053995105998323,0.2532404702005727,0.24990760839073894,0.24152438684053018,0.21241924707202864,bartobo01,Bob,Barton
4816,0.15789473684210525,0.1613875490858849,0.16522317975433543,0.17273832545986428,0.16532073671050124,0.15962034254081398,bartoda02,Daric,Barton
4884,0.2440677966101695,0.25065199309314395,0.2612110788949622,0.2709330528206008,0.28093452862130985,0.2477231269788118,basske01,Kevin,Bass
4893,0.285,0.2890514340643099,0.2940530090116762,0.31236999995813486,0.30808258121015236,0.2776283788336944,bassljo01,Johnny,Bassler
4945,0.2222222222222222,0.20549427966977662,0.23612535544756302,0.21749426964858445,0.2287761705302289,0.19935136772745532,batemjo01,John,Bateman
4971,0.30526315789473685,0.31344193462850956,0.34953145757962184,0.34176586731869113,0.3469228370586921,0.31782052701965396,batesjo02,Johnny,Bates
4973,0.25161290322580643,0.2879747240404895,0.31501194498989954,0.3172940918218369,0.30623495948446977,0.2934064313971664,batesjo02,Johnny,Bates
5020,0.25742574257425743,0.26136442043724606,0.2979050824421691,0.28557486044185004,0.28668243034317287,0.26273692820746936,batisto01,Tony,Batista
5035,0.1651376146788991,0.18247837427288538,0.1945284423030722,0.19443871954821018,0.18687978374228262,0.1753945669628303,batteea01,Earl,Battey
5083,0.2641509433962264,0.2602911133426671,0.3088125972078641,0.2835435440531882,0.28647299389813186,0.2626042256390498,bauerha01,Hank,Bauer
5131,0.21818181818181817,0.1975785466997887,0.223784829243245,0.2085135286596423,0.21696850121972253,0.20178542402866242,baumapa01,Paddy,Baumann
5185,0.2857142857142857,0.27823957997536775,0.3187391345614079,0.2999921838898495,0.31077308249614743,0.27789889435001647,bautida01,Danny,Bautista
5226,0.20408163265306123,0.23809881047074144,0.22498518616960178,0.2563991565294685,0.23490885985943388,0.24119162740795694,bautijo02,Jose,Bautista
5227,0.24444444444444444,0.31508343774712244,0.34200673754178534,0.3508911061008875,0.3370106451557431,0.30405073405388344,bautijo02,Jose,Bautista
5262,0.20388349514563106,0.22627716967648615,0.21671844949659713,0.2421683297991008,0.22022234940778498,0.22431871346966478,bayja01,Jason,Bay
5286,0.2196969696969697,0.22914434919990817,0.20852467705557937,0.24958381567656981,0.22552809000907817,0.23673736904783685,baylodo01,Don,Baylor
5377,0.19047619047619047,0.1478768109586935,0.1722750911083383,0.15546993990349695,0.1579379270929886,0.19054707728973808,beardge01,Gene,Bearden
5438,0.2786885245901639,0.2625206925652839,0.31842033048267,0.2835749176167122,0.29760547239887275,0.27401042474151566,beaucji01,Jim,Beauchamp
5450,0.26744186046511625,0.2770560467719292,0.3070377124233298,0.29861239734770706,0.29974624246863124,0.27146973486887954,beaumgi01,Ginger,Beaumont
5500,0.15441176470588236,0.19671615546404705,0.20553171853993274,0.20613499551339917,0.19863947698899445,0.17641752903543892,beckcl01,Clyde,Beck
5510,0.2455621301775148,0.2594429051706606,0.3098055090647805,0.27827134781849433,0.2680861775052327,0.2542003212757123,beckebe01,Beals,Becker
5550,0.1794871794871795,0.16550896033464313,0.18946757925721375,0.1805052878942228,0.18595406901499367,0.18304845244859183,beckejo02,Josh,Beckett
5565,0.24369747899159663,0.2575291050645402,0.2512072245348499,0.27831373515286345,0.2617658382178893,0.25988307586240234,beckeri01,Rich,Becker
5566,0.23404255319148937,0.2784465458164195,0.2977492811237846,0.3071729064847673,0.3000498906864369,0.27353286136524707,beckeri01,Rich,Becker
5576,0.2225201072386059,0.21825561918722566,0.2422339971782709,0.22987945173678165,0.22747184734065531,0.2165902445112791,beckfr02,Fred,Beck
5617,0.20869565217391303,0.18306974579795754,0.21506295394178715,0.19272038215333198,0.20472396940034135,0.19586145010331116,becklja01,Jake,Beckley
5710,0.21428571428571427,0.20441614568354094,0.23279272883645283,0.2159173629033886,0.2247029147684392,0.21850927907525575,beebefr01,Fred,Beebe
5807,0.24,0.22578907894600428,0.2647726506040234,0.24584771962166105,0.25426655795711556,0.2415628127694875,belanma01,Mark,Belanger
5899,0.19230769230769232,0.21655744961201637,0.2301478682421007,0.2354244969499827,0.23636463910696287,0.22285239335269932,bellbe01,Beau,Bell
5921,0.18292682926829268,0.1842570083785779,0.20259428583487166,0.2006239993931611,0.1984024081015099,0.1857274867148108,bellbu01,Buddy,Bell
5941,0.25555555555555554,0.2653972644005721,0.28871605879498335,0.28954362779986254,0.2959048046343807,0.2577559230962156,bellda01,David,Bell
5942,0.2777777777777778,0.27067517941435604,0.29083739951275345,0.29759007958249967,0.3006186556582723,0.2753315906599427,bellda01,David,Bell
5953,0.17307692307692307,0.20118712569983427,0.18361892105266217,0.2158454148039876,0.19387783485011595,0.18533131230998623,bellde01,Derek,Bell
5965,0.2808586762075134,0.2905284287693667,0.3234276489008764,0.2987871213050862,0.3129219999071833,0.28499533155707973,belleal01,Albert,Belle
6005,0.21707317073170732,0.22787572494363537,0.23232136982547458,0.2352467531107599,0.24428703155480144,0.21282899494425858,bellge02,George,Bell
6090,0.21604938271604937,0.23064158962997303,0.2467927796333454,0.2526327465785198,0.256024316871399,0.23479509380188543,belliro01,Ronnie,Belliard
6108,0.1810344827586207,0.20014986777798288,0.19233680802673814,0.21695141361991696,0.19268454299486357,0.17052954628354047,bellja01,Jay,Bell
6141,0.28174603174603174,0.2774666738185664,0.29411568097359353,0.30129761049552733,0.3095175044770826,0.27706123581209274,bellle01,Les,Bell
6201,0.27251732101616627,0.2692215273303037,0.3280124606774829,0.2837314577010809,0.2984655065748484,0.2702260744822258,beltrad01,Adrian,Beltre
6224,0.23126338329764454,0.23028380600733933,0.26802578708028085,0.24263233013244973,0.24631193402992968,0.2263479898683684,beltrca01,Carlos,Beltran
6250,0.2155688622754491,0.20449568200857907,0.23605712718658475,0.21532678001687988,0.23102362796862225,0.2048711620721535,bemisha01,Harry,Bemis
6259,0.19718309859154928,0.18778183351576552,0.21155702317753128,0.2058593755366353,0.20736830085623148,0.19589273816821742,benarma01,Marvin,Benard
6280,0.25483870967741934,0.26302603385013035,0.287253710597791,0.2785877028416032,0.2867571218523366,0.2597633430530024,benchjo01,Johnny,Bench
6309,0.19375,0.1997049008196288,0.1701835633554013,0.21489129786709305,0.1920198898173166,0.17719329222948743,benedbr01,Bruce,Benedict
6357,0.2517985611510791,0.24639232666074062,0.2733451159387187,0.26676041814008566,0.2716905433918126,0.24644703634307905,bengobe01,Benny,Bengough
6378,0.29310344827586204,0.28541553050841995,0.3267024523346035,0.31403283806562937,0.31978087579276127,0.29199105138792386,beniqju01,Juan,Beniquez
6413,0.15,0.14681575818497733,0.16428032102868037,0.159857117496495,0.15438779183714765,0.14304356509957727,benjami01,Mike,Benjamin
6563,0.2,0.194467556391414,0.2224441801522807,0.20527926027064397,0.21220039448776026,0.2144671110727734,bentola01,Larry,Benton
6580,0.2,0.20699073614106409,0.2296251549522712,0.21851140156173635,0.22459135110933695,0.20287371981900937,bentoru01,Rube,Benton
6614,0.09375,0.17772603723194716,0.11357218513874318,0.19138238629751836,0.16903082823707982,0.10394487479997791,berarjo01,Johnny,Berardino
6623,0.1939655172413793,0.21242089634011144,0.19728872830676839,0.2201350827166001,0.20056628468368648,0.20847740458192385,berbelo01,Lou,Berberet
6673,0.2532467532467532,0.22897083505241342,0.28555043591929663,0.24788406034512428,0.26223118620154323,0.23298561876161236,bergda01,Dave,Berg
6684,0.13215859030837004,0.13696594944106552,0.12758903213338607,0.1378000813948433,0.12781547962198142,0.12467827492914907,bergebi01,Bill,Bergen
6690,0.3,0.26709976361006027,0.315078731318443,0.290738952798931,0.3022421678344134,0.29859521811000556,bergebo01,Boze,Berger
6733,0.3170731707317073,0.30767833053729643,0.35895904084728075,0.3399749183739348,0.3449137288506497,0.31154172614045605,bergewa01,Wally,Berger
6766,0.23204419889502761,0.21774191647231433,0.2141879774909625,0.23355427468314105,0.22414254510119536,0.20703871748872427,bergmda01,Dave,Bergman
6822,0.2421875,0.24653526507197807,0.2456071799206357,0.2644952193068248,0.25700697044324744,0.24724337806980773,berkmla01,Lance,Berkman
6842,0.15254237288135594,0.19771121710578624,0.2104311619769636,0.213474619321651,0.21013534127703803,0.1704875693541497,bernaro01,Roger,Bernadina
6930,0.16666666666666666,0.16106500565441434,0.17039948052549062,0.16643975497135954,0.16654403704908857,0.16113388646413557,berrera01,Ray,Berres
6942,0.13636363636363635,0.1312543454632005,0.14703272314117166,0.14275489914082679,0.13953090961283043,0.16214607815705187,berroan01,Angel,Berroa
6956,0.25806451612903225,0.2563076429958955,0.3014928622161748,0.2814243051548463,0.28633604322329104,0.2730650411684572,berroge01,Geronimo,Berroa
6987,0.25748502994011974,0.2588413633597736,0.2823239706783324,0.27866166150597604,0.28023303209112904,0.251821520813144,berryda01,Damon,Berryhill
7009,0.2,0.1789629005286954,0.20429167151095057,0.19333656272231875,0.19508546702245455,0.20622953308174152,berryke01,Ken,Berry
7034,0.15217391304347827,0.17189024817748486,0.18664831430967366,0.18823746933164745,0.18343643023993098,0.16991264636790185,berryse01,Sean,Berry
7085,0.3333333333333333,0.35620209154052573,0.39334234113013133,0.3862628167133704,0.3914461148151345,0.3522857350222862,beschbo01,Bob,Bescher
7131,0.21227621483375958,0.2080830895952234,0.24921308301844752,0.2147422212440915,0.22563176138064678,0.20789457227186575,betanyu01,Yuniesky,Betancourt
7175,0.1590909090909091,0.1651244841857425,0.16823375875091204,0.17056251253615767,0.16846728972296504,0.1540285358742996,bettshu01,Huck,Betts
7202,0.2391304347826087,0.26143017466527063,0.2817973230574049,0.28000022265469127,0.27857175210755214,0.258651206657223,bevacku01,Kurt,Bevacqua
7267,0.2864450127877238,0.284543108159917,0.33433468757160834,0.3107946949460693,0.32367674510060984,0.2835372673132781,bicheda01,Dante,Bichette
7339,0.22058823529411764,0.23481815185120578,0.2547982392756309,0.2542136683493678,0.2523651057400635,0.21800531178912194,bigbeca01,Carson,Bigbee
7369,0.2514506769825919,0.24490472420257028,0.2843642174809712,0.2691620397294813,0.2764046241749783,0.25276284950918176,biggicr01,Craig,Biggio
7387,0.27586206896551724,0.254735866817854,0.3107836523110521,0.27475939801934546,0.2875039457794173,0.2646731262951961,biittla01,Larry,Biittner
7413,0.2865853658536585,0.3089916916065931,0.3258219199770947,0.3317896577438244,0.3338546579189233,0.29181952576425557,bilkost01,Steve,Bilko
7560,0.22950819672131148,0.26680900160769183,0.27613392137227716,0.28797682137561714,0.2830305891791352,0.2559661282982538,bishoma01,Max,Bishop
7569,0.24561403508771928,0.23245739963681084,0.26920765635392113,0.24896104103152197,0.26397950529601943,0.2368356388697557,bissode01,Del,Bissonette
7716,0.22885572139303484,0.2537996663505029,0.23985507162554967,0.27151806820073043,0.26486679024846643,0.25265150739604125,bladera01,Ray,Blades
